trigger_source_event,Signal,Max of Physical_Value,Average of Physical_Value,Min of Physical_Value
TRIG_AES_WARNING,FR_TYRE_TEMP,44,40.94444444,38
TRIG_AES_WARNING,FR_ZONE2_COUNTER,255,148,6
TRIG_AES_WARNING,FR_ZONE2_CRC,64208,31456.8913,469
TRIG_AES_WARNING,FR_ZONE3_COUNTER,250,134,2
TRIG_AES_WARNING,FR_ZONE3_CRC,64277,39368.17857,8491
TRIG_AES_WARNING,FRNT_WIPER_OFF_CAUSE,2,2,2
TRIG_AES_WARNING,FRNT_WIPER_ON_CAUSE,0,0,0
TRIG_AES_WARNING,FVSA_OPTION,1,1,1
TRIG_AES_WARNING,FVSA_STATUS,0,0,0
TRIG_AES_WARNING,FVSA_USM_STS,0,0,0
TRIG_AES_WARNING,FZ_CUSTOM_DRV_MODE,0,0,0
TRIG_AES_WARNING,FZ3_TRUNCATED_FRESHNESS_VALUE,0,0,0
TRIG_AES_WARNING,FZ3_TRUNCATED_MAC,0,0,0
TRIG_AES_WARNING,GEAR_ACTUAL,1,1,1
TRIG_AES_WARNING,GP_CLOSE_REQ_RAIN,0,0,0
TRIG_AES_WARNING,GW_P_IMMTRG_STATE,0,0,0
TRIG_AES_WARNING,HANDS_OFF_DETECTION,1,1,1
TRIG_AES_WARNING,HAZARD_OFF_CAUSE,0,0,0
TRIG_AES_WARNING,HAZARD_ON_CAUSE,0,0,0
TRIG_AES_WARNING,HBA_OBJECT,0,0,0
TRIG_AES_WARNING,HEAD_LAMP_SWT_STS,0,0,0
TRIG_AES_WARNING,HIGH_TEMP_LIGHT_OP,0,0,0
TRIG_AES_WARNING,HIGH_TYRE_PRESSURE,0,0,0
TRIG_AES_WARNING,HIGH_TYRE_PRESSURE_ALERT,0,0,0
TRIG_AES_WARNING,HIGH_TYRE_TEMPERATURE,0,0,0
TRIG_AES_WARNING,HPCA_1_CRC,65491,34320.63075,158
TRIG_AES_WARNING,HPCA_1_MSG_COUNT,255,130.4786535,0
TRIG_AES_WARNING,HPCA_13_CRC,64618,31665.21875,1512
TRIG_AES_WARNING,HPCA_13_MSG_COUNT,244,127.1263158,1
TRIG_AES_WARNING,HPCA_15_CRC,65249,35602.59864,1239
TRIG_AES_WARNING,HPCA_15_MSG_COUNT,255,137.1147132,1
TRIG_AES_WARNING,HPCA_16_CRC,65045,31905.51622,234
TRIG_AES_WARNING,HPCA_16_MSG_COUNT,255,123.9297753,0
TRIG_AES_WARNING,HPCA_2_CRC,64030,34211.40909,52
TRIG_AES_WARNING,HPCA_2_MSG_COUNT,255,126.9592875,2
TRIG_AES_WARNING,HPCA_3_CRC,65291,33785,1940
TRIG_AES_WARNING,HPCA_3_MSG_COUNT,252,141.5267606,5
TRIG_AES_WARNING,HPCA_4_CRC,64534,33530.46712,327
TRIG_AES_WARNING,HPCA_4_MSG_COUNT,255,130.0217597,0
TRIG_AES_WARNING,HPCA_7_CRC,65014,31383.48684,236
TRIG_AES_WARNING,HPCA_7_MSG_COUNT,255,136.0302115,7
TRIG_AES_WARNING,HPCA_8_CRC,63452,29440.44103,914
TRIG_AES_WARNING,HPCA_8_MSG_COUNT,245,133.0252101,2
TRIG_AES_WARNING,HPCC_10_CRC,63816,33140.11111,5744
TRIG_AES_WARNING,HPCC_10_MSG_COUNT,253,120.9662162,0
TRIG_AES_WARNING,HPCC10_TRUNCATED_FRESHNESS_VALUE,0,0,0
TRIG_AES_WARNING,HPCC10_TRUNCATED_MAC,0,0,0
TRIG_AES_WARNING,HVAC_COOLING_STATUS_BATTERY,0,0,0
TRIG_AES_WARNING,IACC_OFFSET_USM_STS,2,2,2
TRIG_AES_WARNING,IACC_USM_STS,2,2,2
TRIG_AES_WARNING,IEB_CUSTOM_DRV_MODE,0,0,0
TRIG_AES_WARNING,IEB1_CRC,65288,34180.60092,29
TRIG_AES_WARNING,IEB1_MSG_CNT,255,127.8962109,0
TRIG_AES_WARNING,IEB2_CRC,64596,34137.525,1681
TRIG_AES_WARNING,IEB2_MSG_CNT,248,116.6632124,0
TRIG_AES_WARNING,IEB2_TRUNCATED_FRESHNESS_VALUE,0,0,0
TRIG_AES_WARNING,IEB2_TRUNCATED_MAC,0,0,0
TRIG_AES_WARNING,ILLUMINATION_RING_MBFM,0,0,0
TRIG_AES_WARNING,INDC_FRNT_FOG,0,0,0
TRIG_AES_WARNING,INDC_REAR_FOG,0,0,0
TRIG_AES_WARNING,INDC_TURN_FLSHR,0,0,0
TRIG_AES_WARNING,iTPMS_CALIBRATION_MODE,0,0,0
TRIG_AES_WARNING,iTPMS_STATUS,0,0,0
TRIG_AES_WARNING,KEY_IN_REMINDER,0,0,0
TRIG_AES_WARNING,LA_AVAILABILITY_STATE_RIG_RIG,2,1,0
TRIG_AES_WARNING,LA_LANEMARK_TYPE_RIGHT_RIGHT,1,0.833333333,0
TRIG_AES_WARNING,LA_LINE_C0_RIGHT_RIGHT,9.631965637,5.453421597,0
TRIG_AES_WARNING,LA_LINE_C1_RIGHT_RIGHT,0.457413673,0.007441097,-0.095704079
TRIG_AES_WARNING,LA_LINE_C2_RIGHT_RIGHT,0.004757881,-1.6925E-05,-0.006869316
TRIG_AES_WARNING,LA_LINE_C3_RIGHT_RIGHT,0.0000645,9.05E-07,-0.0000372
TRIG_AES_WARNING,LA_MEASURED_VR_END_RIGHT_RIGHT,133.52,67.76387363,0
TRIG_AES_WARNING,LA_VIEW_RANGE_START_RIGHT_RIGHT,28.02,21.45,14.88
TRIG_AES_WARNING,LAP_PATH_PRED_CONF,1,0.664659686,0.15
TRIG_AES_WARNING,LAP_PATH_PRED_FIRST_C0,2.669612646,-0.094349476,-1.82049799
TRIG_AES_WARNING,LAP_PATH_PRED_FIRST_C1,0.146282732,-0.00789031,-0.734086692
TRIG_AES_WARNING,LAP_PATH_PRED_FIRST_C2,0.009904245,0.000355426,-0.001210704
TRIG_AES_WARNING,LAP_PATH_PRED_FIRST_C3,0.0000615,-1.5418E-06,-0.000147
TRIG_AES_WARNING,LAP_PATH_PRED_FIRST_VR_END,144.19,79.62297106,14.35
TRIG_AES_WARNING,LAP_PATH_PRED_HALF_WIDTH,1.83,1.768448276,1.71
TRIG_AES_WARNING,LAP_PATH_PRED_IS_TRIG_SDM_MODEL,0,0,0
TRIG_AES_WARNING,LAST_KEYFOB_NUM,1,1,1
TRIG_AES_WARNING,LAT_CTRL_STATE_SYMBOL,0,0,0
TRIG_AES_WARNING,LCA_USM_STS,0,0,0
TRIG_AES_WARNING,LDW_LKA_SYS_STATE,0,0,0
TRIG_AES_WARNING,LDW_LKA_USM_STS,0,0,0
TRIG_AES_WARNING,LH_CONFIDENCE_LEFT,0.97,0.491004566,0
TRIG_AES_WARNING,LH_CONFIDENCE_RIGHT,0.97,0.473018018,0
TRIG_AES_WARNING,LH_MIRROR_POS_LEFT_RIGHT,55,54.6875,54
TRIG_AES_WARNING,LH_MIRROR_POS_UP_DOWN,61,61,61
TRIG_AES_WARNING,LH_PREDICTION_REASON_LEFT,34,25,1
TRIG_AES_WARNING,LH_PREDICTION_REASON_RIGHT,48,36.75,32
TRIG_AES_WARNING,LKA_SEN_USM_STS,1,1,1
TRIG_AES_WARNING,LOW_AUX_BATT_TT,0,0,0
TRIG_AES_WARNING,LOW_TYRE_PRESSURE,0,0,0
TRIG_AES_WARNING,LOW_TYRE_PRESSURE_ALERT,0,0,0
TRIG_AES_WARNING,LRE_AVAILABILITY_STATE_LEFT,2,2,2
TRIG_AES_WARNING,LRE_AVAILABILITY_STATE_RIGHT,0,0,0
TRIG_AES_WARNING,LRE_CONFIDENCE_LEFT,-0.02,-0.172421053,-0.42
TRIG_AES_WARNING,LRE_CONFIDENCE_RIGHT,0,-0.179935065,-1
TRIG_AES_WARNING,LRE_VIEW_RANGE_END_LEFT,111.58,36.03850679,8.15
TRIG_AES_WARNING,LRE_VIEW_RANGE_END_RIGHT,110.22,42.00097656,0
TRIG_AES_WARNING,LRE_VIEW_RANGE_START_LEFT,23.54,9.658888889,1.64
TRIG_AES_WARNING,LRE_VIEW_RANGE_START_RIGHT,12.21,6.602857143,0.08
TRIG_AES_WARNING,MALFUNCTION_STS_iTPMS,0,0,0
TRIG_AES_WARNING,MASTER_CYL_PRESSURE,29.05,7.404290429,-0.45
TRIG_AES_WARNING,MAX_DISCHARGE_CURRENT,0,0,0
TRIG_AES_WARNING,MAX_REGEN_CURRENT,0,0,0
TRIG_AES_WARNING,ODO_DISTANCE,13537,10077.77017,6487
TRIG_AES_WARNING,ODO_ERROR_FLAG_VCU,0,0,0
TRIG_AES_WARNING,ODOMETER_CLUSTER,22780,22658.72222,22581
TRIG_AES_WARNING,PARK_BRK_ACTIVE_STS,1,1,1
TRIG_AES_WARNING,PARK_LAMP_ON_REMINDER,0,0,0
TRIG_AES_WARNING,PRESS_BRAKE,0,0,0
TRIG_AES_WARNING,PRESSURE_LEAKAGE_ALERT,0,0,0
TRIG_AES_WARNING,RANGE_VCU,280,254.7391304,186
TRIG_AES_WARNING,RANGE_VCU_WCHARGING,0,0,0
TRIG_AES_WARNING,RANGE_VCU_WO_AC,286,228.6285714,189
TRIG_AES_WARNING,RAW_ACC_PEDAL_VALUE,48.2,26.66130137,0
TRIG_AES_WARNING,RCW_SYSTEM_STS,3,2.857142857,2
TRIG_AES_WARNING,RCW_ZONE_RISK_FLAG,1,0.5,0
TRIG_AES_WARNING,REAR_WIPER_OFF_CAUSE,5,5,5
TRIG_AES_WARNING,REAR_WIPER_ON_CAUSE,0,0,0
TRIG_AES_WARNING,REGEN_TARGET_TORQUE_REAR,-102,-865.9345455,-1700
TRIG_AES_WARNING,REGEN_TARGET_TORQUE_REAR_STATUS,1,1,1
TRIG_AES_WARNING,REQ_PASSIVE_VENT_MBFM,0,0,0
TRIG_AES_WARNING,REQ_TFA_DISPLAY,0,0,0
TRIG_AES_WARNING,REQ_TFA_PATTERN,0,0,0
TRIG_AES_WARNING,REVERSE_LAMP,0,0,0
TRIG_AES_WARNING,RF_INTERFERENCE_STS,0,0,0
TRIG_AES_WARNING,RH_MIRROR_POS_LEFT_RIGHT,31,31,31
TRIG_AES_WARNING,RH_MIRROR_POS_UP_DOWN,63,62.40909091,62
TRIG_AES_WARNING,RL_TYRE_PRESSURE,36,35.775,35.25
TRIG_AES_WARNING,RL_TYRE_TEMP,45,42.85714286,40
TRIG_AES_WARNING,RLS_AMB_BRIGHTNESS,2976,2968.08,2958
TRIG_AES_WARNING,RLS_DEWPOINT_TEMP,22,20.90909091,18
TRIG_AES_WARNING,RLS_FW_BRIGHTNESS,6126,2690.117647,2316
TRIG_AES_WARNING,RLS_HUD_BRIGHTNESS_UNIT,0,0,0
TRIG_AES_WARNING,RLS_HUD_BRIGHTNESS_VALUE,0,0,0
TRIG_AES_WARNING,RLS_IR_BRIGHTNESS,40800,31640.67797,9600
TRIG_AES_WARNING,RLS_RELATIVE_HUMIDITY,45,38.875,34
TRIG_AES_WARNING,RLS_SOLAR_LEFT,300,224.0196078,70
TRIG_AES_WARNING,RLS_SOLAR_RIGHT,280,203.877551,60
TRIG_AES_WARNING,RLS_WINDOW_CLOSE_REQ,0,0,0
TRIG_AES_WARNING,RLS_WINDSHIELD_TEMP,36,36,36
TRIG_AES_WARNING,ROADEDGE_AVAIL_STATE_LEFT,2,2,2
TRIG_AES_WARNING,ROADEDGE_AVAIL_STATE_RIGHT,2,0.333333333,0
TRIG_AES_WARNING,ROADEDGE_LINE_POLY_C0_LEFT,-3.641210318,-6.467359241,-14.72259903
TRIG_AES_WARNING,ROADEDGE_LINE_POLY_C0_RIGHT,9.142305374,5.824693492,0
TRIG_AES_WARNING,ROADEDGE_LINE_POLY_C1_LEFT,0.080319405,-0.015839127,-0.31956768
TRIG_AES_WARNING,ROADEDGE_LINE_POLY_C1_RIGHT,0.199567795,0.000898948,-0.20263195
TRIG_AES_WARNING,ROADEDGE_LINE_POLY_C2_LEFT,0.007313728,0.000756002,-0.002162933
TRIG_AES_WARNING,ROADEDGE_LINE_POLY_C2_RIGHT,0.008970261,0.000406085,-0.001158714
TRIG_AES_WARNING,ROADEDGE_LINE_POLY_C3_LEFT,0.0000619,3.37203E-06,-0.0000427
TRIG_AES_WARNING,ROADEDGE_LINE_POLY_C3_RIGHT,0.0000323,-3.13571E-06,-0.0000963
TRIG_AES_WARNING,ROADEDGE_TYPE_LEFT,3,2.222222222,1
TRIG_AES_WARNING,ROADEDGE_TYPE_RIGHT,3,1.384615385,0
TRIG_AES_WARNING,RPPF_CONFIDENCE,1,0.660903955,0.16
TRIG_AES_WARNING,RPPF_FIRST_C0,1.82464087,-0.057890086,-1.594113588
TRIG_AES_WARNING,RPPF_FIRST_C1,0.087067276,-0.010417327,-0.496369869
TRIG_AES_WARNING,RPPF_FIRST_C2,0.009904245,0.000355426,-0.001210704
TRIG_AES_WARNING,RPPF_FIRST_C3,0.0000615,-1.5418E-06,-0.000147
TRIG_AES_WARNING,RPPF_FIRST_VR_END,144.19,79.62297106,14.35
TRIG_AES_WARNING,RPPF_HALF_WIDTH,1.83,1.768448276,1.71
TRIG_AES_WARNING,RR_TYRE_PRESSURE,37,36.90625,36.25
TRIG_AES_WARNING,RR_TYRE_TEMP,46,44.28571429,42
TRIG_AES_WARNING,SBW_SENSOR_RAW_ANGLE_DEBUG,27025,27001.5625,26975
TRIG_AES_WARNING,SBW_SENSOR_REAL_ANGLE_DEBUG,27025,27001.5625,26975
TRIG_AES_WARNING,SBW1_CRC_,65398,31564.5729,29
TRIG_AES_WARNING,SBW1_MSG_COUNT,255,120.0970221,0
TRIG_AES_WARNING,SEB_DEPATURE_DECISION,1,1,1
TRIG_AES_WARNING,SEB_EXIT_DIRECTION,1,1,1
TRIG_AES_WARNING,SECURITY_LED_MBFM,0,0,0
TRIG_AES_WARNING,SENSOR_LEARNT_STS,0,0,0
TRIG_AES_WARNING,SF_Acl_TGT_SCC,3.84,0.69915493,-1.28
TRIG_AES_WARNING,SF_Dst_TGT_SCC,204.7,43.18322581,2.3
TRIG_AES_WARNING,SF_ID_TGT_SCC,8,3.607142857,0
TRIG_AES_WARNING,SF_Lps_TGT_SCC,2.6,0.602150538,-2.3
TRIG_AES_WARNING,SF_Vel_TGT_SCC,4.43,-4.825,-12.07
TRIG_AES_WARNING,SF_Wth_TGT_SCC,2.9,2.084615385,0
TRIG_AES_WARNING,SOC_VCU,55.6,48.36410256,42.1
TRIG_AES_WARNING,SOC_VCU_WCHARGING,0,0,0
TRIG_AES_WARNING,SPARE_TYRE_PRESSURE,0,0,0
TRIG_AES_WARNING,SPARE_TYRE_STATUS,1,1,1
TRIG_AES_WARNING,SPARE_TYRE_SWAP,0,0,0
TRIG_AES_WARNING,SPARE_TYRE_TEMP,-40,-40,-40
TRIG_AES_WARNING,SPEED_SET_ACK_VCU,0,0,0
TRIG_AES_WARNING,STEERING_ABSOLUTE_ANGLE,248.1,13.84027397,-94
TRIG_AES_WARNING,STEERING_ABSOLUTE_ANGLE_SPD,444,185.7179487,4
TRIG_AES_WARNING,STS_AUTO_LOCATION,1,1,1
TRIG_AES_WARNING,STS_CHARGE_LIGHT_TT,0,0,0
TRIG_AES_WARNING,STS_CHARGEFLAP_LCK_UNLCK,1,1,1
TRIG_AES_WARNING,STS_CRUISE_OVERRIDE,0,0,0
TRIG_AES_WARNING,STS_DOOR,0,0,0
TRIG_AES_WARNING,STS_DRIVER_DOOR_LATCH,1,1,1
TRIG_AES_WARNING,STS_DRL,1,1,1
TRIG_AES_WARNING,STS_EHORN_FAIL,0,0,0
TRIG_AES_WARNING,STS_EVWARNING_TT,0,0,0
TRIG_AES_WARNING,STS_FRNT_WASHER,0,0,0
TRIG_AES_WARNING,STS_FRNT_WIPER,0,0,0
TRIG_AES_WARNING,STS_FRONT_WIPER_PARK,0,0,0
TRIG_AES_WARNING,STS_HAZARD_SWT,0,0,0
TRIG_AES_WARNING,STS_HIGH_BEAM,0,0,0
TRIG_AES_WARNING,STS_HIGHBEAM_BOOSTER,0,0,0
TRIG_AES_WARNING,STS_IGN,4,4,4
TRIG_AES_WARNING,STS_LAMP_FAILURE_1,0,0,0
TRIG_AES_WARNING,STS_LAMP_FAILURE_2,0,0,0
TRIG_AES_WARNING,STS_LOOSE_WHEEL_ALERT,0,0,0
TRIG_AES_WARNING,STS_LOWBEAM,0,0,0
TRIG_AES_WARNING,STS_MIRROR,0,0,0
TRIG_AES_WARNING,STS_PARKLAMP,0,0,0
TRIG_AES_WARNING,STS_PWM_POS,0,0,0
TRIG_AES_WARNING,STS_REAR_DEFOG_LOAD,0,0,0
TRIG_AES_WARNING,STS_REAR_WASHER,0,0,0
TRIG_AES_WARNING,STS_REAR_WIPER,0,0,0
TRIG_AES_WARNING,STS_REAR_WIPER_SWT,0,0,0
TRIG_AES_WARNING,STS_REGEN,1,1,1
TRIG_AES_WARNING,STS_REGEN_RR,1,1,1
TRIG_AES_WARNING,STS_RKE,1,1,1
TRIG_AES_WARNING,STS_RKE_BATT,0,0,0
TRIG_AES_WARNING,STS_SERVICE_LIGHT_TT,0,0,0
TRIG_AES_WARNING,STS_SIREN,1,0.8,0
TRIG_AES_WARNING,STS_SRF_POS,0,0,0
TRIG_AES_WARNING,STS_SUSP_TT,0,0,0
TRIG_AES_WARNING,STS_TAILGATE_DOOR_LATCH,1,1,1
TRIG_AES_WARNING,STS_TPMS_LED,0,0,0
TRIG_AES_WARNING,STS_TPMS_LED_IEB,0,0,0
TRIG_AES_WARNING,STS_TRAILER,0,0,0
TRIG_AES_WARNING,STS_VACATION_MODE,0,0,0
TRIG_AES_WARNING,STS_WIPER_SWT,0,0,0
TRIG_AES_WARNING,TIRE_BALANCE_STS,0,0,0
TRIG_AES_WARNING,TIRE_FILL_LOCATION,0,0,0
TRIG_AES_WARNING,TOTAL_BRAKE_TRQ,3484,1622.469974,102
TRIG_AES_WARNING,TPMS_DEBUG,0,0,0
TRIG_AES_WARNING,TPMS_ECU_DEFECT,0,0,0
TRIG_AES_WARNING,TPMS_ID_NOT_LEARNT,0,0,0
TRIG_AES_WARNING,TPMS_LEAKAGE_ALERT,0,0,0
TRIG_AES_WARNING,TPMS_PROG_MODE,0,0,0
TRIG_AES_WARNING,TPMS_SENSOR_BAT_STS,0,0,0
TRIG_AES_WARNING,TPMS_SENSOR_FAULT_STS,0,0,0
TRIG_AES_WARNING,TPMS_SIGNAL_MISSING,0,0,0
TRIG_AES_WARNING,TPMS_SYSTEM_FAULT,0,0,0
TRIG_AES_WARNING,TSR_MAXSPD_DISP_CURRENT,100,100,100
TRIG_AES_WARNING,TSR_MAXSPD_DISP_MODE,3,3,3
TRIG_AES_WARNING,TSR_SIGN_DISP,33,33,33
TRIG_AES_WARNING,TURN_LAMP_OFF_CAUSE,2,2,2
TRIG_AES_WARNING,TURN_LAMP_ON_CAUSE,0,0,0
TRIG_AES_WARNING,VCU_3WAY_VALVE_POSITION,0,0,0
TRIG_AES_WARNING,VCU_ABNORMAL_DARK_CURRENT_ALERT,0,0,0
TRIG_AES_WARNING,VCU_ACTUAL_MOTOR_POWER,51,-34.65363128,-129
TRIG_AES_WARNING,VCU_ACTUAL_MOTOR_TORQUE,130,-44.46875,-227
TRIG_AES_WARNING,VCU_AUX_BATTERY_VOLT,14.1,13.97,13.9
TRIG_AES_WARNING,VCU_AUX_LOAD_CURR,0,0,0
TRIG_AES_WARNING,VCU_BATT_COND_CONS_DRV_CYCLE,1.7,1.7,1.7
TRIG_AES_WARNING,VCU_BATTERY_COND_ENERGY_CONS,0.3,0.233333333,0
TRIG_AES_WARNING,VCU_BATTERY_INSTANT_ENERGY_CONS,1.335,-0.693,-3.57
TRIG_AES_WARNING,VCU_BMS_AC_CHARGING_CYCLES,2,2,2
TRIG_AES_WARNING,VCU_BMS_BATTERY_BUS_VOLTAGE,437.7,420.9179431,407.5
TRIG_AES_WARNING,VCU_BMS_COUNT_DC_CHARGING_CYCLES,53,52.53846154,52
TRIG_AES_WARNING,VCU_BMS_LIFETIME_ENERGY_AC_CHRG,288,288,288
TRIG_AES_WARNING,VCU_BMS_LIFETIME_ENERGY_DC_CHRG,4945,4924.230769,4900
TRIG_AES_WARNING,VCU_BMS_LIFETIME_ENERGY_RECUP,2988,2980.153846,2971
TRIG_AES_WARNING,VCU_COMPRESSOR_SPD,0,0,0
TRIG_AES_WARNING,VCU_CUSTOM_MODE,0,0,0
TRIG_AES_WARNING,VCU_DOOR_OPEN_DRIVE_DISABLE_ALRT,0,0,0
TRIG_AES_WARNING,VCU_DRIVING_CONS_DRV_CYCLE,95.1,94.4,93.8
TRIG_AES_WARNING,VCU_DRV_ADV_ALERT,0,0,0
TRIG_AES_WARNING,VCU_DRV_ADV_MODE,2,2,2
TRIG_AES_WARNING,VCU_DRV_ADV_MODE_STS,1,1,1
TRIG_AES_WARNING,VCU_EPT_COOLANT_FLOW,0,0,0
TRIG_AES_WARNING,VCU_EPT_COOLANT_TEMP,-40,-40,-40
TRIG_AES_WARNING,VCU_HVAC_CONS_DRV_CYCLE,3.9,3.845454545,3.8
TRIG_AES_WARNING,VCU_HVAC_ENERGY_CONS,0.8,0.753846154,0.7
TRIG_AES_WARNING,VCU_LIFETIME_CHRG_ENERGY,5233,5212.230769,5188
TRIG_AES_WARNING,VCU_LIFETIME_ENERGY_CONS,7152.7,7136.661765,7103.4
TRIG_AES_WARNING,VCU_MOTOR_ENERGY_CONS_TRACTION,19.8,19.26363636,18.1
TRIG_AES_WARNING,VCU_OCDC_ACTUAL_U_HV,436,422.12,407
TRIG_AES_WARNING,VCU_OCDC_OBC_DC_ACTUAL_CUR,0,0,0
TRIG_AES_WARNING,VCU_OTHER_CONS,0.1,0.1,0.1
TRIG_AES_WARNING,VCU_OTHERS_CONS_DRV_CYCLE,1,0.730769231,0.5
TRIG_AES_WARNING,VCU_OVERALL_ACCUMULATED,8221,8192.384615,8159
TRIG_AES_WARNING,VCU_PERCENTAGE_AC_CHARGE_CYCLE,4,4,4
TRIG_AES_WARNING,VCU_PERCENTAGE_DC_CHARGE_CYCLE,96,96,96
TRIG_AES_WARNING,VCU_POWERDOWN_WAIT_STS,0,0,0
TRIG_AES_WARNING,VCU_PROPULSION_POWER_ACT,24,11.84745763,2
TRIG_AES_WARNING,VCU_REAR_WHEEL_PWR,100,100,100
TRIG_AES_WARNING,VCU_REGEN_POWER_ACT,86,54.68965517,3
TRIG_AES_WARNING,VCU_TIME_TO_CHARGE,0,0,0
TRIG_AES_WARNING,VCU_TOTAL_CHARGE_CYCLE,55,54.53846154,54
TRIG_AES_WARNING,VCU12FD_CRC,65239,34668.18,36
TRIG_AES_WARNING,VCU12FD_MSG_CNT,237,116.7391304,3
TRIG_AES_WARNING,VCU1FD_CRC,64979,32836.31343,50
TRIG_AES_WARNING,VCU1FD_MSG_CNT,253,122.436036,0
TRIG_AES_WARNING,VCU2_TRUNCATED_FRESHNESS_VALUE,0,0,0
TRIG_AES_WARNING,VCU2_TRUNCATED_MAC,0,0,0
TRIG_AES_WARNING,VCU2FD_CRC,64890,27795.06667,808
TRIG_AES_WARNING,VCU2FD_MSG_CNT,255,133.2374101,5
TRIG_AES_WARNING,VEH_THEFT_STS,0,0,0
TRIG_AES_WARNING,VEHICLE_SPEED,105.125,81.49676125,5.34375
TRIG_AES_WARNING,VEHICLE_STANDSTILL_STS,1,1,1
TRIG_AES_WARNING,VESS_CUSTOM_DRV_MODE,0,0,0
TRIG_AES_WARNING,WHEEL_BRAKE_PRESSURE_FL,17,8.041666667,0
TRIG_AES_WARNING,WHEEL_BRAKE_PRESSURE_FR,17,8.041666667,0
TRIG_AES_WARNING,WHEEL_BRAKE_PRESSURE_RL,17,7.259259259,0
TRIG_AES_WARNING,WHEEL_BRAKE_PRESSURE_RR,17,7.259259259,0
TRIG_AES_WARNING,WHEEL_PULSE_FL,126.5,61.63585555,0
TRIG_AES_WARNING,WHEEL_PULSE_FR,127,66.48141746,0.5
TRIG_AES_WARNING,WHEEL_PULSE_RL,127,62.83068081,1
TRIG_AES_WARNING,WHEEL_PULSE_RR,127,66.31524664,0
TRIG_AES_WARNING,WHL_FL_SPD,759,551.1227545,37
TRIG_AES_WARNING,WHL_FR_SPD,761,561.0207101,39
TRIG_AES_WARNING,WHL_RL_SPD,765,555.4970009,37
TRIG_AES_WARNING,WHL_RR_SPD,764,556.8655172,40
TRIG_AES_WARNING,ZONAL_BATT_VOLT,13.5,13.14285714,13
TRIG_STS_EMERGENCY_BRK,ABS_ACTIVE_IEB,3,2.6875,0
TRIG_STS_EMERGENCY_BRK,ACC_ACTIVE,0,0,0
TRIG_STS_EMERGENCY_BRK,ACC_ANTIUNDERTAKE_USM_STS,2,1.76744186,0
TRIG_STS_EMERGENCY_BRK,ACC_AVG_SPEED_FOLLOW_USM_STS,0,0,0
TRIG_STS_EMERGENCY_BRK,ACC_BRAKE_CMD,0,0,0
TRIG_STS_EMERGENCY_BRK,ACC_COMF_LOWER_BAND,0,0,0
TRIG_STS_EMERGENCY_BRK,ACC_COMF_UPPER_BAND,0,0,0
TRIG_STS_EMERGENCY_BRK,ACC_CUSTOMMODE_ACCL_USM_STS,1,1,1
TRIG_STS_EMERGENCY_BRK,ACC_CUSTOMMODE_RESP_USM_STS,1,1,1
TRIG_STS_EMERGENCY_BRK,ACC_DRIVE_ADV_MODE_FBK,0,0,0
TRIG_STS_EMERGENCY_BRK,ACC_DRIVE_MODE,0,0,0
TRIG_STS_EMERGENCY_BRK,ACC_DRIVEMODE_USM_STS,1,1,1
TRIG_STS_EMERGENCY_BRK,ACC_DRV_ADV_MODE_STS,0,0,0
TRIG_STS_EMERGENCY_BRK,ACC_JERK_LOWER_BAND,-1,-1,-1
TRIG_STS_EMERGENCY_BRK,ACC_JERK_UPPER_BAND,1,1,1
TRIG_STS_EMERGENCY_BRK,ACC_LCF_CNDTN_NOTMET_WRNG_CHIME,0,0,0
TRIG_STS_EMERGENCY_BRK,ACC_MODE,0,0,0
TRIG_STS_EMERGENCY_BRK,ACC_OBJ_CLASSIFICATION,0,0,0
TRIG_STS_EMERGENCY_BRK,ACC_OBJ_DIST,204.7,204.6730769,204.6
TRIG_STS_EMERGENCY_BRK,ACC_OBJ_REF_SPD,239.5,239.4730769,239.4
TRIG_STS_EMERGENCY_BRK,ACC_READY,0,0,0
TRIG_STS_EMERGENCY_BRK,ACC_REQUIRED_ACCEL,0,0,0
TRIG_STS_EMERGENCY_BRK,ACC_ROADTYPE_STATE,0,0,0
TRIG_STS_EMERGENCY_BRK,ACC_SET_DIST_COLOR,0,0,0
TRIG_STS_EMERGENCY_BRK,ACC_SET_DIST_LEVEL,0,0,0
TRIG_STS_EMERGENCY_BRK,ACC_SET_DIST_STS,0,0,0
TRIG_STS_EMERGENCY_BRK,ACC_STOP_REQ,0,0,0
TRIG_STS_EMERGENCY_BRK,ACC_SYS_FAILURE,0,0,0
TRIG_STS_EMERGENCY_BRK,ACC_SYS_FAILURE_SOUND,0,0,0
TRIG_STS_EMERGENCY_BRK,ACC_SYS_INFO,0,0,0
TRIG_STS_EMERGENCY_BRK,ACC_SYS_STATE,0,0,0
TRIG_STS_EMERGENCY_BRK,ACC_TELL_TALE_CAR,0,0,0
TRIG_STS_EMERGENCY_BRK,ACC_TELL_TALE_CAR_COLOR,0,0,0
TRIG_STS_EMERGENCY_BRK,ACC_TELL_TALE_SPEEDO,0,0,0
TRIG_STS_EMERGENCY_BRK,ACC_TELL_TALE_SPEEDO_COLOR,0,0,0
TRIG_STS_EMERGENCY_BRK,ACC_TGT_CATEGORY,0,0,0
TRIG_STS_EMERGENCY_BRK,ACC_TGT_VALIDITY,0,0,0
TRIG_STS_EMERGENCY_BRK,ACC_TORQUE,-8000,-8000,-8000
